Timestamp,Estado_Facial,Sentimiento_Texto,Congruencia,Texto
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:13,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:14,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,NEUTRAL,NEUTRAL,COHERENTE,
21:09:15,HABLANDO,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:16,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,HABLANDO,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:17,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,NEUTRAL,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:18,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:19,HABLANDO,NEUTRAL,COHERENTE,
21:09:20,HABLANDO,NEUTRAL,COHERENTE,
21:09:20,HABLANDO,NEUTRAL,COHERENTE,
21:09:20,NEUTRAL,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,SONRIENDO,NEUTRAL,COHERENTE,
21:09:20,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,HABLANDO,NEUTRAL,COHERENTE,
21:09:21,NEUTRAL,NEUTRAL,COHERENTE,
21:09:21,NEUTRAL,NEUTRAL,COHERENTE,
21:09:21,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,HABLANDO,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:22,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:23,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:24,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:25,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:26,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:27,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:28,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:29,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:30,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:31,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:32,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:33,NEUTRAL,NEUTRAL,COHERENTE,
21:09:34,NEUTRAL,NEUTRAL,COHERENTE,
21:09:34,NEUTRAL,NEUTRAL,COHERENTE,
21:09:34,NEUTRAL,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:34,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:35,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:36,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
21:09:37,MANOS ARRIBA,NEUTRAL,COHERENTE,
