Timestamp,Estado_Facial,Sentimiento_Texto,Congruencia,Texto
21:12:52,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:52,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero sin
21:12:53,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero sin
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero sin
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo
21:12:54,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue
21:12:54,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue
21:12:55,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue
21:12:55,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal
21:12:55,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,HABLANDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,SONRIENDO,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
21:12:55,NEUTRAL,POSITIVO,COHERENTE,felicidad la alegrías de porque música me el sentimiento de discursos deben ser mejor felicidad estoy muy feliz porque el día de hoy sentí una emoción increíble pero si digo me fue mal en la universidad
