Timestamp,Estado,MAR,Ceño,Texto
16:53:33,NEUTRAL,0.01,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un
16:53:33,NEUTRAL,0.00,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un
16:53:33,MANOS ARRIBA,0.16,0.235,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.14,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.17,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.23,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.29,0.213,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.27,0.219,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.02,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.01,0.218,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.02,0.234,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,MANOS ARRIBA,0.02,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeño
16:53:33,NEUTRAL,0.22,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:33,NEUTRAL,0.20,0.222,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:33,NEUTRAL,0.28,0.222,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:33,NEUTRAL,0.24,0.221,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:33,NEUTRAL,0.44,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:33,HABLANDO,0.52,0.211,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:34,HABLANDO,0.55,0.215,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:34,HABLANDO,0.54,0.215,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:34,HABLANDO,0.60,0.225,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de
16:53:34,HABLANDO,0.61,0.215,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría servido
16:53:34,HABLANDO,0.63,0.198,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría servido
16:53:34,HABLANDO,0.70,0.213,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría servido
16:53:34,HABLANDO,0.55,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría servido
16:53:34,NEUTRAL,0.40,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.38,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.40,0.236,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.40,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.41,0.237,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.47,0.215,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.45,0.210,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,HABLANDO,0.53,0.225,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.49,0.220,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,HABLANDO,0.50,0.222,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,MANOS ARRIBA,0.52,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:34,NEUTRAL,0.40,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:35,NEUTRAL,0.15,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:35,NEUTRAL,0.11,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:35,NEUTRAL,0.01,0.237,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca
16:53:35,NEUTRAL,0.03,0.236,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca de
16:53:35,NEUTRAL,0.20,0.209,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca de
16:53:35,NEUTRAL,0.11,0.214,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca de
16:53:35,NEUTRAL,0.30,0.207,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca de
16:53:35,NEUTRAL,0.29,0.220,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió acerca de
16:53:35,NEUTRAL,0.29,0.219,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.28,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.29,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.31,0.219,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.33,0.217,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.28,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.23,0.220,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de
16:53:35,NEUTRAL,0.15,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.15,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.15,0.225,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.43,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.28,0.219,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.28,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un
16:53:36,NEUTRAL,0.20,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.22,0.240,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.16,0.240,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.18,0.247,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.20,0.244,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.21,0.250,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.18,0.251,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.30,0.238,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.30,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.45,0.241,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.44,0.238,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.45,0.237,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:36,NEUTRAL,0.44,0.235,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso
16:53:37,NEUTRAL,0.43,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o
16:53:37,NEUTRAL,0.28,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o
16:53:37,NEUTRAL,0.21,0.237,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o
16:53:37,NEUTRAL,0.21,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o
16:53:37,NEUTRAL,0.27,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que
16:53:37,NEUTRAL,0.22,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que
16:53:37,NEUTRAL,0.22,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que
16:53:37,NEUTRAL,0.22,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que
16:53:37,NEUTRAL,0.31,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que
16:53:37,NEUTRAL,0.33,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto
16:53:37,NEUTRAL,0.33,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto
16:53:37,NEUTRAL,0.21,0.235,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto
16:53:37,NEUTRAL,0.19,0.236,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que feliciana
16:53:37,NEUTRAL,0.17,0.240,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que feliciana
16:53:37,NEUTRAL,0.33,0.234,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que feliciana
16:53:37,NEUTRAL,0.37,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que feliciana
16:53:38,NEUTRAL,0.43,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que feliciana
16:53:38,NEUTRAL,0.45,0.222,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está
16:53:38,NEUTRAL,0.42,0.225,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está
16:53:38,NEUTRAL,0.39,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está
16:53:38,NEUTRAL,0.40,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está
16:53:38,NEUTRAL,0.43,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me
16:53:38,NEUTRAL,0.31,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me
16:53:38,NEUTRAL,0.25,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me
16:53:38,NEUTRAL,0.25,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me
16:53:38,NEUTRAL,0.30,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.33,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.33,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.40,0.234,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.29,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.28,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:38,NEUTRAL,0.26,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está
16:53:39,NEUTRAL,0.32,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir
16:53:39,NEUTRAL,0.32,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir
16:53:39,NEUTRAL,0.38,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir
16:53:39,NEUTRAL,0.16,0.235,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir
16:53:39,NEUTRAL,0.14,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que
16:53:39,NEUTRAL,0.35,0.230,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que
16:53:39,HABLANDO,0.50,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que
16:53:39,HABLANDO,0.52,0.226,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que
16:53:39,NEUTRAL,0.00,0.232,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo
16:53:39,NEUTRAL,0.00,0.237,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo
16:53:39,NEUTRAL,0.00,0.234,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo
16:53:39,NEUTRAL,0.01,0.235,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo
16:53:39,NEUTRAL,0.42,0.221,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en
16:53:39,NEUTRAL,0.43,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en
16:53:39,NEUTRAL,0.43,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en
16:53:40,HABLANDO,0.59,0.229,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en
16:53:40,HABLANDO,0.65,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo
16:53:40,HABLANDO,0.65,0.222,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo
16:53:40,HABLANDO,0.77,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo
16:53:40,HABLANDO,0.73,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo
16:53:40,HABLANDO,0.66,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.33,0.234,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.37,0.233,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.04,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.10,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.11,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,NEUTRAL,0.48,0.228,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,HABLANDO,0.73,0.224,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,HABLANDO,0.70,0.231,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,HABLANDO,0.77,0.225,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:40,HABLANDO,0.68,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,HABLANDO,0.68,0.220,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,HABLANDO,0.66,0.223,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.47,0.211,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.07,0.194,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.11,0.199,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.38,0.221,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de habría cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.47,0.221,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
16:53:41,NEUTRAL,0.35,0.227,hola qué tal como están mi nombre es ariel rosas el día de hoy estoy haciendo un pequeña prueba de abrió cerca de un discurso o sea que esto que está aquí me está transcribir lo que estoy diciendo en tiempo real
